Component Name,Original Filename,Area,Mass Info,Sample Name
Glutamate 146/128,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,2710000,146.0 / 128.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min18 | Sample Number = 273
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min19 | Sample Number = 281
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min20 | Sample Number = 289
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min21 | Sample Number = 297,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min21 | Sample Number = 297
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min22 | Sample Number = 305
Glutamate 150/132,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313,0,150.0 / 132.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min23 | Sample Number = 313
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min9 | Sample Number = 162,141000,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min9 | Sample Number = 162
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min11 | Sample Number = 178,125000,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min11 | Sample Number = 178
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min10 | Sample Number = 170,149000,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min10 | Sample Number = 170
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min7 | Sample Number = 146,128000,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min7 | Sample Number = 146
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min8 | Sample Number = 154,132000,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min8 | Sample Number = 154
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min12 | Sample Number = 186,109000,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min12 | Sample Number = 186
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min12 | Sample Number = 185,79500,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min12 | Sample Number = 185
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min10 | Sample Number = 169,78700,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min10 | Sample Number = 169
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min9 | Sample Number = 161,62300,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min9 | Sample Number = 161
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min8 | Sample Number = 153,70300,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min8 | Sample Number = 153
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min7 | Sample Number = 145,74100,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min7 | Sample Number = 145
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176,52700,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min11 | Sample Number = 176
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min11 | Sample Number = 177,56300,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min11 | Sample Number = 177
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168,60300,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min10 | Sample Number = 168
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min7 | Sample Number = 144,60700,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min7 | Sample Number = 144
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min9 | Sample Number = 160,50100,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min9 | Sample Number = 160
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min12 | Sample Number = 184,51300,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min12 | Sample Number = 184
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167,35700,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min10 | Sample Number = 167
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183,34100,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min12 | Sample Number = 183
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min8 | Sample Number = 152,43400,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min8 | Sample Number = 152
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143,36600,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min7 | Sample Number = 143
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151,30400,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min8 | Sample Number = 151
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159,30300,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min9 | Sample Number = 159
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175,24900,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min11 | Sample Number = 175
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150,9400,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158,7400,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142,8470,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166,7330,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182,6200,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174,6260,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141,933,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157,267,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147,200,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148,200,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155,267,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173,466,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181,266,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172,267,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165,201,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149,67,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179,67,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164,134,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,67,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156,67,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min20 | Sample Number = 288
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min21 | Sample Number = 296
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min22 | Sample Number = 304
Glutamate 151/133,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312,0,151.0 / 133.0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min23 | Sample Number = 312
